"Brand","Model","Year","Price","EngineSize","Gear","Mileage","FuelType","Doors","Description","Car Age","Price per Mile","Engine Efficiency(mile/ltr)"
"Kia","Sportage 1.6T GDi 48V ISG 3 5dr DCT",2023,26750,1.6,"Automatic",20057,"Hybrid",5,"Kia Sportage 1.6T GDi 48V ISG 3 5dr DCT 1.6  Automatic Hybrid 5 2023",2,1.33,12535.62
"Kia","Sportage 1.6T GDi PHEV GT-Line 5dr Auto AWD",2022,27250,1.6,"Automatic",19586,"Hybrid",5,"Kia Sportage 1.6T GDi PHEV GT-Line 5dr Auto AWD 1.6  Automatic Hybrid 5 2022",3,1.39,12241.25
"Kia","Sportage 1.6T GDi HEV 4 5dr Auto",2022,27499,1.6,"Automatic",36151,"Hybrid",5,"Kia Sportage 1.6T GDi HEV 4 5dr Auto 1.6  Automatic Hybrid 5 2022",3,0.76,22594.38
"Kia","Sportage 1.6T GDi HEV 4 5dr Auto",2022,28999,1.6,"Automatic",19509,"Hybrid",5,"Kia Sportage 1.6T GDi HEV 4 5dr Auto 1.6  Automatic Hybrid 5 2022",3,1.49,12193.12
"Kia","Sportage 1.6T GDi HEV GT-Line S 5dr Auto",2022,29099,1.6,"Automatic",21380,"Hybrid",5,"Kia Sportage 1.6T GDi HEV GT-Line S 5dr Auto 1.6  Automatic Hybrid 5 2022",3,1.36,13362.5
"Kia","Sportage 1.6T GDi 48V ISG 4 5dr DCT AWD",2022,29499,1.6,"Automatic",10000,"Hybrid",5,"Kia Sportage 1.6T GDi 48V ISG 4 5dr DCT AWD 1.6  Automatic Hybrid 5 2022",3,2.95,6250
"Kia","Sportage 1.6T GDi 48V ISG GT-Line S 5dr DCT AWD",2023,29549,1.6,"Automatic",26054,"Hybrid",5,"Kia Sportage 1.6T GDi 48V ISG GT-Line S 5dr DCT AWD 1.6  Automatic Hybrid 5 2023",2,1.13,16283.75
"Volvo","V90 2.0 B5P Inscription 5dr Auto",2021,30399,2,"Semiauto",17800,"Hybrid",5,"Volvo V90 2.0 B5P Inscription 5dr Auto 2.0  Semiauto Hybrid 5 2021",4,1.71,8900
"Kia","Sportage 1.6T GDi HEV GT-Line S 5dr Auto",2023,30549,1.6,"Automatic",19199,"Hybrid",5,"Kia Sportage 1.6T GDi HEV GT-Line S 5dr Auto 1.6  Automatic Hybrid 5 2023",2,1.59,11999.38
"Kia","Sportage 1.6T GDi 207 HEV GT-Line 5dr Auto",2024,30549,1.6,"Automatic",5150,"Hybrid",5,"Kia Sportage 1.6T GDi 207 HEV GT-Line 5dr Auto 1.6  Automatic Hybrid 5 2024",1,5.93,3218.75
"Kia","Sorento 1.6 T-GDi HEV 3 5dr Auto",2021,30549,1.6,"Automatic",28098,"Hybrid",5,"Kia Sorento 1.6 T-GDi HEV 3 5dr Auto 1.6  Automatic Hybrid 5 2021",4,1.09,17561.25
"Kia","Sportage 1.6T GDi HEV GT-Line S 5dr Auto",2023,30949,1.6,"Automatic",16089,"Hybrid",5,"Kia Sportage 1.6T GDi HEV GT-Line S 5dr Auto 1.6  Automatic Hybrid 5 2023",2,1.92,10055.62
"Kia","Sorento 1.6 T-GDi HEV 4 5dr Auto",2021,31049,1.6,"Automatic",44086,"Hybrid",5,"Kia Sorento 1.6 T-GDi HEV 4 5dr Auto 1.6  Automatic Hybrid 5 2021",4,0.7,27553.75
"Kia","Sportage 1.6T GDi HEV 3 5dr Auto",2024,31099,1.6,"Automatic",5481,"Hybrid",5,"Kia Sportage 1.6T GDi HEV 3 5dr Auto 1.6  Automatic Hybrid 5 2024",1,5.67,3425.62
"Kia","Sportage 1.6T GDi PHEV GT-Line 5dr Auto AWD",2024,31149,1.6,"Automatic",7483,"Hybrid",5,"Kia Sportage 1.6T GDi PHEV GT-Line 5dr Auto AWD 1.6  Automatic Hybrid 5 2024",1,4.16,4676.88
"Kia","Sportage 1.6T GDi PHEV GT-Line S 5dr Auto AWD",2022,31499,1.6,"Automatic",18647,"Hybrid",5,"Kia Sportage 1.6T GDi PHEV GT-Line S 5dr Auto AWD 1.6  Automatic Hybrid 5 2022",3,1.69,11654.38
"Kia","Sportage 1.6T GDi PHEV GT-Line S 5dr Auto AWD",2022,31950,1.6,"Automatic",15220,"Hybrid",5,"Kia Sportage 1.6T GDi PHEV GT-Line S 5dr Auto AWD 1.6  Automatic Hybrid 5 2022",3,2.1,9512.5
"Kia","Sportage 1.6T GDi PHEV GT-Line S 5dr Auto AWD",2022,31999,1.6,"Automatic",15962,"Hybrid",5,"Kia Sportage 1.6T GDi PHEV GT-Line S 5dr Auto AWD 1.6  Automatic Hybrid 5 2022",3,2,9976.25
"Kia","Sportage 1.6T GDi PHEV 3 5dr Auto AWD",2024,32099,1.6,"Automatic",6876,"Hybrid",5,"Kia Sportage 1.6T GDi PHEV 3 5dr Auto AWD 1.6  Automatic Hybrid 5 2024",1,4.67,4297.5
"Kia","EV6 236kW GT Line 77.4kWh 5dr AWD Auto",2023,32849,1,"Automatic",10556,"Electric",5,"Kia EV6 236kW GT Line 77.4kWh 5dr AWD Auto 1.0  Automatic Electric 5 2023",2,3.11,10556
"Kia","Sportage 1.6T GDi HEV GT-Line S 5dr Auto",2023,32899,1.6,"Automatic",7727,"Hybrid",5,"Kia Sportage 1.6T GDi HEV GT-Line S 5dr Auto 1.6  Automatic Hybrid 5 2023",2,4.26,4829.38
"Kia","Sportage 1.6T GDi HEV GT-Line S 5dr Auto",2023,33099,1.6,"Automatic",6303,"Hybrid",5,"Kia Sportage 1.6T GDi HEV GT-Line S 5dr Auto 1.6  Automatic Hybrid 5 2023",2,5.25,3939.38
"Kia","Sportage 1.6T GDi HEV GT-Line S 5dr Auto AWD",2023,33199,1.6,"Automatic",13005,"Hybrid",5,"Kia Sportage 1.6T GDi HEV GT-Line S 5dr Auto AWD 1.6  Automatic Hybrid 5 2023",2,2.55,8128.12
"Kia","Sorento 1.6 T-GDi HEV 4 5dr Auto",2021,35250,1.6,"Automatic",17124,"Hybrid",5,"Kia Sorento 1.6 T-GDi HEV 4 5dr Auto 1.6  Automatic Hybrid 5 2021",4,2.06,10702.5
"Kia","Sportage 1.6T GDi 207 HEV GT-Line S 5dr Auto",2024,35349,1.6,"Automatic",5893,"Hybrid",5,"Kia Sportage 1.6T GDi 207 HEV GT-Line S 5dr Auto 1.6  Automatic Hybrid 5 2024",1,6,3683.12
"Kia","Sportage 1.6T GDi 207 HEV GT-Line S 5dr Auto",2024,35850,1.6,"Automatic",6145,"Hybrid",5,"Kia Sportage 1.6T GDi 207 HEV GT-Line S 5dr Auto 1.6  Automatic Hybrid 5 2024",1,5.83,3840.62
"Kia","Sorento 1.6 T-GDi PHEV 4 5dr Auto",2022,38599,1.6,"Automatic",31480,"Hybrid",5,"Kia Sorento 1.6 T-GDi PHEV 4 5dr Auto 1.6  Automatic Hybrid 5 2022",3,1.23,19675
"Kia","Sportage 1.6T GDi PHEV GT-Line S 5dr Auto AWD",2024,41450,1.6,"Automatic",6000,"Hybrid",5,"Kia Sportage 1.6T GDi PHEV GT-Line S 5dr Auto AWD 1.6  Automatic Hybrid 5 2024",1,6.91,3750
"Kia","Sorento 2.2 CRDi 4 5dr DCT",2024,44650,2.2,"Semiauto",14000,"Diesel",5,"Kia Sorento 2.2 CRDi 4 5dr DCT 2.2  Semiauto Diesel 5 2024",1,3.19,6363.64
"Kia","Sorento 1.6 T-GDi PHEV 4 5dr Auto",2024,48199,1.6,"Automatic",9507,"Hybrid",5,"Kia Sorento 1.6 T-GDi PHEV 4 5dr Auto 1.6  Automatic Hybrid 5 2024",1,5.07,5941.88
"Audi","A3 1.4 TFSI 150 S Line 5dr S Tronic [Nav]",2016,16030,1.4,"Semiauto",31809,"Petrol",5,"Audi A3 1.4 TFSI 150 S Line 5dr S Tronic [Nav] 1.4  Semiauto Petrol 5 2016",9,0.5,22720.71
"Audi","Q3 1.4T FSI Black Edition 5dr S Tronic",2018,17510,1.4,"Semiauto",53809,"Petrol",5,"Audi Q3 1.4T FSI Black Edition 5dr S Tronic 1.4  Semiauto Petrol 5 2018",7,0.33,38435
"Audi","Q2 30 TFSI Sport 5dr",2021,18370,1,"Manual",23863,"Petrol",5,"Audi Q2 30 TFSI Sport 5dr 1.0  Manual Petrol 5 2021",4,0.77,23863
"Audi","A1 35 TFSI Citycarver 5dr S Tronic",2020,19030,1.5,"Semiauto",34512,"Petrol",5,"Audi A1 35 TFSI Citycarver 5dr S Tronic 1.5  Semiauto Petrol 5 2020",5,0.55,23008
"Audi","Q2 30 TFSI Sport 5dr",2021,19100,1,"Manual",15684,"Petrol",5,"Audi Q2 30 TFSI Sport 5dr 1.0  Manual Petrol 5 2021",4,1.22,15684
"Audi","A3 30 TFSI Sport 5dr",2022,20550,1,"Manual",11769,"Petrol",5,"Audi A3 30 TFSI Sport 5dr 1.0  Manual Petrol 5 2022",3,1.75,11769
"Audi","A1 30 TFSI 110 S Line 5dr",2021,20820,1,"Manual",7,"Petrol",5,"Audi A1 30 TFSI 110 S Line 5dr 1.0  Manual Petrol 5 2021",4,2974.29,7
"MINI","Hatchback 2.0 Cooper S Exclusive II 3dr Auto",2023,21370,2,"Semiauto",4626,"Petrol",3,"MINI Hatchback 2.0 Cooper S Exclusive II 3dr Auto 2.0  Semiauto Petrol 3 2023",2,4.62,2313
"Ford","Puma 1.0 EcoBoost Hybr mHEV 155 ST-Line Vignale 5dr DCT",2023,21650,1,"Semiauto",19475,"Petrol",5,"Ford Puma 1.0 EcoBoost Hybr mHEV 155 ST-Line Vignale 5dr DCT 1.0  Semiauto Petrol 5 2023",2,1.11,19475
"Audi","Q3 35 TFSI Sport 5dr",2021,21820,1.5,"Manual",38034,"Petrol",5,"Audi Q3 35 TFSI Sport 5dr 1.5  Manual Petrol 5 2021",4,0.57,25356
"Audi","Q2 35 TFSI S Line 5dr S Tronic",2021,21850,1.5,"Semiauto",33489,"Petrol",5,"Audi Q2 35 TFSI S Line 5dr S Tronic 1.5  Semiauto Petrol 5 2021",4,0.65,22326
"Skoda","Karoq 1.5 TSI Sport Line 5dr",2021,21940,1.5,"Manual",19281,"Petrol",5,"Skoda Karoq 1.5 TSI Sport Line 5dr 1.5  Manual Petrol 5 2021",4,1.14,12854
"Audi","A1 30 TFSI 110 Sport 5dr S Tronic",2022,21950,1,"Semiauto",11539,"Petrol",5,"Audi A1 30 TFSI 110 Sport 5dr S Tronic 1.0  Semiauto Petrol 5 2022",3,1.9,11539
"Audi","A1 30 TFSI 110 Black Edition 5dr",2021,22540,1,"Manual",6791,"Petrol",5,"Audi A1 30 TFSI 110 Black Edition 5dr 1.0  Manual Petrol 5 2021",4,3.32,6791
"Audi","A1 30 TFSI Sport 5dr S Tronic",2024,23510,1,"Semiauto",2991,"Petrol",5,"Audi A1 30 TFSI Sport 5dr S Tronic 1.0  Semiauto Petrol 5 2024",1,7.86,2991
"Audi","A3 30 TFSI S line 5dr S Tronic",2022,24080,1,"Semiauto",10731,"Petrol",5,"Audi A3 30 TFSI S line 5dr S Tronic 1.0  Semiauto Petrol 5 2022",3,2.24,10731
"Audi","Q2 35 TFSI S Line 5dr S Tronic",2022,24940,1.5,"Semiauto",18689,"Petrol",5,"Audi Q2 35 TFSI S Line 5dr S Tronic 1.5  Semiauto Petrol 5 2022",3,1.33,12459.33
"Audi","A6 45 TFSI 265 Quattro S Line 4dr S Tronic",2020,25310,2,"Semiauto",31222,"Petrol",4,"Audi A6 45 TFSI 265 Quattro S Line 4dr S Tronic 2.0  Semiauto Petrol 4 2020",5,0.81,15611
"Audi","A1 35 TFSI S Line 5dr S Tronic",2024,25680,1.5,"Semiauto",2391,"Petrol",5,"Audi A1 35 TFSI S Line 5dr S Tronic 1.5  Semiauto Petrol 5 2024",1,10.74,1594
"Audi","A1 30 TFSI S Line 5dr S Tronic",2024,26360,1,"Semiauto",3427,"Petrol",5,"Audi A1 30 TFSI S Line 5dr S Tronic 1.0  Semiauto Petrol 5 2024",1,7.69,3427
"Audi","Q2 35 TFSI S Line 5dr S Tronic",2024,26570,1.5,"Semiauto",14895,"Petrol",5,"Audi Q2 35 TFSI S Line 5dr S Tronic 1.5  Semiauto Petrol 5 2024",1,1.78,9930
"Audi","Q2 30 TFSI 116 Sport 5dr",2024,26590,1,"Manual",3941,"Petrol",5,"Audi Q2 30 TFSI 116 Sport 5dr 1.0  Manual Petrol 5 2024",1,6.75,3941
"Audi","Q2 35 TFSI Sport 5dr S Tronic",2023,26840,1.5,"Semiauto",6362,"Petrol",5,"Audi Q2 35 TFSI Sport 5dr S Tronic 1.5  Semiauto Petrol 5 2023",2,4.22,4241.33
"Audi","Q2 35 TFSI S Line 5dr S Tronic",2024,26950,1.5,"Semiauto",14456,"Petrol",5,"Audi Q2 35 TFSI S Line 5dr S Tronic 1.5  Semiauto Petrol 5 2024",1,1.86,9637.33
"Audi","A3 40 TFSI e S Line 5dr S Tronic",2023,27310,1.4,"Semiauto",6505,"Hybrid",5,"Audi A3 40 TFSI e S Line 5dr S Tronic 1.4  Semiauto Hybrid 5 2023",2,4.2,4646.43
"Audi","A5 40 TFSI 204 S Line 5dr S Tronic",2021,27920,2,"Semiauto",22241,"Petrol",5,"Audi A5 40 TFSI 204 S Line 5dr S Tronic 2.0  Semiauto Petrol 5 2021",4,1.26,11120.5
"Kia","Sorento 2.2 CRDi GT-Line S 5dr Auto",2019,28120,2.2,"Automatic",20167,"Diesel",5,"Kia Sorento 2.2 CRDi GT-Line S 5dr Auto 2.2  Automatic Diesel 5 2019",6,1.39,9166.82
"Audi","A3 Saloon 35 TFSI S Line 4dr S Tronic",2024,28260,1.5,"Semiauto",956,"Petrol",4,"Audi A3 Saloon 35 TFSI S Line 4dr S Tronic 1.5  Semiauto Petrol 4 2024",1,29.56,637.33
"Audi","A3 Saloon 30 TFSI Sport 4dr",2024,28879,1.5,"Manual",2991,"Petrol",4,"Audi A3 Saloon 30 TFSI Sport 4dr 1.5  Manual Petrol 4 2024",1,9.66,1994
"Audi","A5 Sportback 35 TFSI S Line 5dr S Tronic",2023,30040,2,"Semiauto",17652,"Petrol",5,"Audi A5 Sportback 35 TFSI S Line 5dr S Tronic 2.0  Semiauto Petrol 5 2023",2,1.7,8826
"Toyota","RAV4 2.5 PHEV Dynamic 5dr CVT",2023,30710,2.5,"Automatic",40255,"Hybrid",5,"Toyota RAV4 2.5 PHEV Dynamic 5dr CVT 2.5  Automatic Hybrid 5 2023",2,0.76,16102
"Audi","A3 35 TFSI Black Edition 5dr S Tronic",2024,31110,1.5,"Semiauto",3832,"Petrol",5,"Audi A3 35 TFSI Black Edition 5dr S Tronic 1.5  Semiauto Petrol 5 2024",1,8.12,2554.67
"Audi","Q3 35 TFSI Black Edition 5dr S Tronic",2022,33170,1.5,"Semiauto",23126,"Petrol",5,"Audi Q3 35 TFSI Black Edition 5dr S Tronic 1.5  Semiauto Petrol 5 2022",3,1.43,15417.33
"Audi","Q5 45 TFSI Quattro S Line 5dr S Tronic",2021,33190,2,"Semiauto",18044,"Petrol",5,"Audi Q5 45 TFSI Quattro S Line 5dr S Tronic 2.0  Semiauto Petrol 5 2021",4,1.84,9022
"Audi","A7 45 TFSI 265 Quattro S Line 5dr S Tronic",2022,33590,2,"Semiauto",36850,"Petrol",5,"Audi A7 45 TFSI 265 Quattro S Line 5dr S Tronic 2.0  Semiauto Petrol 5 2022",3,0.91,18425
"Audi","Q3 35 TFSI S Line 5dr S Tronic [Leather]",2024,34000,1.5,"Semiauto",6288,"Petrol",5,"Audi Q3 35 TFSI S Line 5dr S Tronic [Leather] 1.5  Semiauto Petrol 5 2024",1,5.41,4192
"Audi","Q3 35 TFSI S Line 5dr S Tronic [Leather]",2024,34590,1.5,"Semiauto",4519,"Petrol",5,"Audi Q3 35 TFSI S Line 5dr S Tronic [Leather] 1.5  Semiauto Petrol 5 2024",1,7.65,3012.67
"Audi","A4 Avant 40 TFSI 204 Black Edition 5dr S Tronic",2024,35637,2,"Semiauto",4391,"Petrol",5,"Audi A4 Avant 40 TFSI 204 Black Edition 5dr S Tronic 2.0  Semiauto Petrol 5 2024",1,8.12,2195.5
"Audi","Q3 35 TFSI S Line 5dr S Tronic [Leather]",2024,35920,1.5,"Semiauto",4891,"Petrol",5,"Audi Q3 35 TFSI S Line 5dr S Tronic [Leather] 1.5  Semiauto Petrol 5 2024",1,7.34,3260.67
"Audi","Q3 35 TFSI S Line 5dr S Tronic [Leather]",2024,35990,1.5,"Semiauto",3791,"Petrol",5,"Audi Q3 35 TFSI S Line 5dr S Tronic [Leather] 1.5  Semiauto Petrol 5 2024",1,9.49,2527.33
"Audi","Q5 45 TFSI Quattro S Line 5dr S Tronic",2023,36540,2,"Semiauto",14722,"Petrol",5,"Audi Q5 45 TFSI Quattro S Line 5dr S Tronic 2.0  Semiauto Petrol 5 2023",2,2.48,7361
"Audi","Q3 40 TFSI Quattro S Line 5dr S Tronic [Leather]",2024,36600,2,"Semiauto",4630,"Petrol",5,"Audi Q3 40 TFSI Quattro S Line 5dr S Tronic [Leather] 2.0  Semiauto Petrol 5 2024",1,7.9,2315
"Audi","Q3 35 TFSI S Line 5dr S Tronic [Leather]",2024,38139,1.5,"Semiauto",3941,"Petrol",5,"Audi Q3 35 TFSI S Line 5dr S Tronic [Leather] 1.5  Semiauto Petrol 5 2024",1,9.68,2627.33
"Audi","Q3 35 TFSI S Line 5dr S Tronic [Leather]",2024,38159,1.5,"Semiauto",3941,"Petrol",5,"Audi Q3 35 TFSI S Line 5dr S Tronic [Leather] 1.5  Semiauto Petrol 5 2024",1,9.68,2627.33
"Audi","Q3 35 TFSI S Line 5dr S Tronic [Leather]",2024,38278,1.5,"Semiauto",3121,"Petrol",5,"Audi Q3 35 TFSI S Line 5dr S Tronic [Leather] 1.5  Semiauto Petrol 5 2024",1,12.26,2080.67
"Audi","Q7 55 TFSI Quattro S Line 5dr Tiptronic",2022,38480,3,"Semiauto",57210,"Petrol",5,"Audi Q7 55 TFSI Quattro S Line 5dr Tiptronic 3.0  Semiauto Petrol 5 2022",3,0.67,19070
"Audi","S3 S3 TFSI Black Edition Quattro 4dr S Tronic",2024,39410,2,"Semiauto",1849,"Petrol",4,"Audi S3 S3 TFSI Black Edition Quattro 4dr S Tronic 2.0  Semiauto Petrol 4 2024",1,21.31,924.5
"Audi","A5 40 TFSI 204 Black Edition 2dr S Tronic",2024,39990,2,"Semiauto",3891,"Petrol",2,"Audi A5 40 TFSI 204 Black Edition 2dr S Tronic 2.0  Semiauto Petrol 2 2024",1,10.28,1945.5
"Audi","A7 45 TFSI 265 Quattro Sport 5dr S Tronic",2024,40130,2,"Semiauto",1836,"Petrol",5,"Audi A7 45 TFSI 265 Quattro Sport 5dr S Tronic 2.0  Semiauto Petrol 5 2024",1,21.86,918
"Audi","A6 Avant 40 TFSI S Line 5dr S Tronic",2024,40432,2,"Semiauto",3191,"Petrol",5,"Audi A6 Avant 40 TFSI S Line 5dr S Tronic 2.0  Semiauto Petrol 5 2024",1,12.67,1595.5
"Audi","A6 Avant 40 TFSI S Line 5dr S Tronic",2024,40488,2,"Semiauto",3191,"Petrol",5,"Audi A6 Avant 40 TFSI S Line 5dr S Tronic 2.0  Semiauto Petrol 5 2024",1,12.69,1595.5
"Audi","Q5 Sportback 45 TFSI Quattro Edition 1 5dr S Tronic",2022,42820,2,"Semiauto",13764,"Petrol",5,"Audi Q5 Sportback 45 TFSI Quattro Edition 1 5dr S Tronic 2.0  Semiauto Petrol 5 2022",3,3.11,6882
"Audi","Q7 55 TFSI Quattro S Line 5dr Tiptronic",2022,44230,3,"Semiauto",26229,"Petrol",5,"Audi Q7 55 TFSI Quattro S Line 5dr Tiptronic 3.0  Semiauto Petrol 5 2022",3,1.69,8743
"Audi","Q5 Sportback 45 TFSI Quattro Edition 1 5dr S Tronic",2023,44300,2,"Semiauto",15126,"Petrol",5,"Audi Q5 Sportback 45 TFSI Quattro Edition 1 5dr S Tronic 2.0  Semiauto Petrol 5 2023",2,2.93,7563
"Audi","Q7 55 TFSI Quattro Black Edition 5dr Tiptronic",2022,44900,3,"Semiauto",40622,"Petrol",5,"Audi Q7 55 TFSI Quattro Black Edition 5dr Tiptronic 3.0  Semiauto Petrol 5 2022",3,1.11,13540.67
"Audi","Q7 50 TDI Quattro S Line 5dr Tiptronic",2021,46500,3,"Semiauto",16603,"Diesel",5,"Audi Q7 50 TDI Quattro S Line 5dr Tiptronic 3.0  Semiauto Diesel 5 2021",4,2.8,5534.33
"Nissan","Qashqai 1.3 DiG-T N-Connecta 5dr",2018,13975,1.3,"Manual",25082,"Petrol",5,"Nissan Qashqai 1.3 DiG-T N-Connecta 5dr 1.3  Manual Petrol 5 2018",7,0.56,19293.85
"Nissan","Juke 1.0 DiG-T 114 Tekna 5dr",2020,13975,1,"Manual",25489,"Petrol",5,"Nissan Juke 1.0 DiG-T 114 Tekna 5dr 1.0  Manual Petrol 5 2020",5,0.55,25489
"Nissan","Qashqai 1.3 DiG-T N-Motion 5dr",2019,14675,1.3,"Manual",13698,"Petrol",5,"Nissan Qashqai 1.3 DiG-T N-Motion 5dr 1.3  Manual Petrol 5 2019",6,1.07,10536.92
"Nissan","Juke 1.0 DiG-T 114 Tekna 5dr",2021,15475,1,"Manual",18721,"Petrol",5,"Nissan Juke 1.0 DiG-T 114 Tekna 5dr 1.0  Manual Petrol 5 2021",4,0.83,18721
"Nissan","Juke 1.0 DiG-T 114 N-Connecta 5dr DCT",2021,15675,1,"Semiauto",18346,"Petrol",5,"Nissan Juke 1.0 DiG-T 114 N-Connecta 5dr DCT 1.0  Semiauto Petrol 5 2021",4,0.85,18346
"Nissan","Juke 1.0 DiG-T 114 N-Connecta 5dr DCT",2021,15675,1,"Semiauto",10955,"Petrol",5,"Nissan Juke 1.0 DiG-T 114 N-Connecta 5dr DCT 1.0  Semiauto Petrol 5 2021",4,1.43,10955
"Nissan","Juke 1.0 DiG-T Tekna 5dr DCT",2020,15975,1,"Semiauto",22693,"Petrol",5,"Nissan Juke 1.0 DiG-T Tekna 5dr DCT 1.0  Semiauto Petrol 5 2020",5,0.7,22693
