"Brand","Model","Year","Price","EngineSize","Gear","Mileage","FuelType","Doors","Description"
"Citroen","Relay 2.2 BlueHDi H2 Van 140ps Enterprise Edition","2024","£21,444 ex VAT",2.2,"Manual","7,986 miles","Diesel","-","2024 Citroen Relay Van"
"Mg","ZS 105kW Exclusive EV 45kWh 5dr Auto","2021","£12,499",NA,"Automatic","16,000 miles","-","5 Door","2021 Mg ZS SUV"
"Audi","Q3 35 TFSI S Line 5dr","2019","£20,229",1.5,"Manual","34,894 miles","Petrol","5 Door","2019 Audi Q3 SUV"
"Nissan","Qashqai 1.3 DiG-T MH Tekna 5dr","2022","£17,999",1.3,"Manual","45,312 miles","-","5 Door","2022 Nissan Qashqai SUV"
"Mercedes","-Benz A-CLASS 2.1 A200d Sport (Premium) Hatchback 5dr Diesel 7G-DCT Euro 6 (s/s) (136 ps)","2015","£9,995",2.14,"Automatic","73,312 miles","Diesel","5 Door","2015 Mercedes-Benz A-CLASS Hatchback"
"BMW","1 Series M135i xDrive 5dr Step Auto","2023","£28,149",2,"Automatic","14,954 miles","Petrol","5 Door","2023 BMW 1 Series Hatchback"
"Mercedes","-Benz B-Class B180 CDI Sport Executive 5dr Auto","2015","£9,990",1.5,"Automatic","46,510 miles","Diesel","5 Door","2015 Mercedes-Benz B-Class MPV"
"Peugeot","2008 1.2 PureTech 130 GT 5dr EAT8","2022","£18,000",1.2,"Automatic","17,907 miles","Petrol","5 Door","2022 Peugeot 2008 SUV"
"Audi","A1 30 TFSI 110 Technik 5dr","2021","£17,879",1,"Manual","33,682 miles","Petrol","5 Door","2021 Audi A1 Hatchback"
"Nissan","370Z 3.7 V6 GT 3d 323 BHP","2017","£24,995",3.7,"Manual","16,669 miles","Petrol","3 Door","2017 Nissan 370Z Coupe"
"Land","Rover Range Rover Evoque 1.5 P300e R-Dynamic S 5dr Auto","2021","£20,220",1.5,"Automatic","76,553 miles","-","5 Door","2021 Land Rover Range Rover Evoque SUV"
"Audi","Q8 50 TDI Quattro S Line 5dr Tiptronic [Leather]","2021","£41,500",3,"Automatic","41,880 miles","Diesel","5 Door","2021 Audi Q8 SUV"
"Land","Rover DISCOVERY SPORT 2.0 TD4 SE TECH 5d 180 BHP","2017","£12,990",2,"Manual","74,150 miles","Diesel","5 Door","2017 Land Rover DISCOVERY SPORT Estate"
"Audi","Q3 35 TFSI S Line 5dr S Tronic","2024","£34,000",1.5,"Automatic","6,889 miles","Petrol","5 Door","2024 Audi Q3 SUV"
"BMW","1 Series M135i xDrive 5dr Step Auto","2023","£27,649",2,"Automatic","18,879 miles","Petrol","5 Door","2023 BMW 1 Series Hatchback"
"Audi","A1 25 TFSI S Line 5dr S Tronic","2021","£20,295",1,"Automatic","13,572 miles","Petrol","5 Door","2021 Audi A1 Hatchback"
"Toyota","Corolla Touring Sport 1.8 VVT-i Hybrid Design 5dr CVT","2022","£19,995",1.8,"Automatic","25,396 miles","-","5 Door","2022 Toyota Corolla Touring Sport Estate"
"Skoda","Octavia Estate 1.0 TSI e-TEC SE Technology 5dr DSG","2023","£18,400",1,"Automatic","19,495 miles","-","5 Door","2023 Skoda Octavia Estate Estate"
"Volkswagen","Tiguan 1.5 TSI 150 Elegance 5dr DSG","2022","£27,750",1.5,"Automatic","13,900 miles","Petrol","5 Door","2022 Volkswagen Tiguan SUV"
"Audi","Q3 40 TDI 200 Quattro Black Edition 5dr S Tronic","2022","£34,000",2,"Automatic","29,139 miles","Diesel","5 Door","2022 Audi Q3 SUV"
"Renault","Captur 1.3 TCE 130 Iconic 5dr","2021","£13,450",1.3,"Manual","17,895 miles","Petrol","5 Door","2021 Renault Captur SUV"
"Nissan","Juke 1.0 DiG-T Acenta 5dr","2020","£11,754",1,"Manual","33,985 miles","Petrol","5 Door","2020 Nissan Juke SUV"
"Mg","HS 1.5 T-GDI PHEV Trophy 5dr Auto","2024","£21,495",1.5,"Automatic","14,024 miles","-","5 Door","2024 Mg HS SUV"
"Nissan","Qashqai 1.5 E-Power N-Design 5dr Auto","2024","£32,999",1.5,"Automatic","7,502 miles","-","5 Door","2024 Nissan Qashqai SUV"
"Volkswagen","Polo 1.0 TSI 115 R-Line 5dr DSG","2024","£23,040",1,"Automatic","1,520 miles","Petrol","5 Door","2024 Volkswagen Polo Hatchback"
"Renault","Clio 1.0 TCe 90 RS Line 5dr","2022","£11,870",1,"Manual","43,948 miles","Petrol","5 Door","2022 Renault Clio Hatchback"
"Ford","Kuga 1.5 EcoBoost Titanium 5dr 2WD","2018","£11,480",1.5,"Manual","55,532 miles","Petrol","5 Door","2018 Ford Kuga SUV"
"Audi","A3 Saloon 35 TDI Edition 1 4dr S Tronic","2023","£26,850",2,"Automatic","26,625 miles","Diesel","4 Door","2023 Audi A3 Saloon Saloon"
"Toyota","Aygo X 1.0 VVT-i Edge 5dr Auto","2022","£14,049",1,"Automatic","15,238 miles","Petrol","5 Door","2022 Toyota Aygo X Hatchback"
"Mercedes","-Benz GLC GLC 300 4Matic AMG Line Premium Plus 5dr 9G-Tronic","2020","£33,430",2,"Automatic","35,506 miles","-","5 Door","2020 Mercedes-Benz GLC SUV"
"Volkswagen","T-Roc 1.0 TSI Life 5dr","2024","£22,600",1,"Manual","6,881 miles","Petrol","5 Door","2024 Volkswagen T-Roc SUV"
"Tesla","Model 3 Long Range AWD 4dr Auto","2021","£20,000",NA,"Automatic","42,854 miles","-","4 Door","2021 Tesla Model 3 Saloon"
"Toyota","C-HR 2.0 Hybrid GR Sport 5dr CVT","2022","£23,330",2,"Automatic","10,162 miles","-","5 Door","2022 Toyota C-HR SUV"
"Ssangyong","Tivoli 1.5P Ultimate 5dr","2023","£14,995",1.5,"Manual","11,230 miles","Petrol","5 Door","2023 Ssangyong Tivoli SUV"
"Hyundai","i20 1.0T GDi 48V MHD SE Connect 5dr","2021","£12,000",1,"Manual","16,931 miles","-","5 Door","2021 Hyundai i20 Hatchback"
"Kia","Sportage 1.6T GDi HEV GT-Line S 5dr Auto","2022","£28,495",1.6,"Automatic","28,000 miles","-","5 Door","2022 Kia Sportage SUV"
"Mazda","CX-30 2.0 e-Skyactiv G MHEV SE-L 5dr","2022","£14,999",2,"Manual","17,308 miles","Petrol","5 Door","2022 Mazda CX-30 SUV"
"Hyundai","Santa Fe 1.6 TGDi Hybrid Premium 5dr Auto","2022","£27,995",1.6,"Automatic","41,904 miles","-","5 Door","2022 Hyundai Santa Fe SUV"
"Mercedes","-Benz EQC EQC 400 300kW AMG Line Premium Plus 80kWh 5dr Auto","2022","£34,995",NA,"Automatic","13,934 miles","-","5 Door","2022 Mercedes-Benz EQC SUV"
"Ford","Kuga Vignale 1.5 EcoBoost 5dr Auto","2017","£15,000",1.5,"Automatic","36,273 miles","Petrol","5 Door","2017 Ford Kuga SUV"
"Alfa","Romeo STELVIO 2.0L TB MILANO EDIZIONE 5d AUTO 277 BHP","2019","£22,995",1.96,"Automatic","45,000 miles","Petrol","5 Door","2019 Alfa Romeo STELVIO Estate"
"Nissan","Leaf 110kW N-Connecta 39kWh 5dr Auto","2023","£14,999",NA,"Automatic","15,001 miles","-","5 Door","2023 Nissan Leaf Hatchback"
"Mercedes","-Benz GLC Coupe GLC 220d 4Matic AMG Line 5dr 9G-Tronic","2021","£28,349",2,"Automatic","58,898 miles","Diesel","4 Door","2021 Mercedes-Benz GLC Coupe SUV"
"Vauxhall","Corsa 1.2 Turbo SRi Edition 5dr","2022","£12,368",1.2,"Manual","18,499 miles","Petrol","5 Door","2022 Vauxhall Corsa Hatchback"
"Mini","Convertible 1.5 Cooper Exclusive 2dr Auto","2023","£20,832",1.5,"Automatic","23,449 miles","Petrol","-","2023 Mini Convertible Convertible"
"Hyundai","Kona 1.6 GDi Hybrid SE Connect 5dr DCT","2022","£15,999",1.6,"Automatic","18,990 miles","-","5 Door","2022 Hyundai Kona SUV"
"Vauxhall","Grandland X 1.2 Turbo Elite Nav 5dr","2018","£12,149",1.2,"Manual","42,998 miles","Petrol","5 Door","2018 Vauxhall Grandland X SUV"
"Renault","CLIO 1.5 dCi Dynamique Nav Hatchback 5dr Diesel Manual Euro 6 (s/s) (90 ps)","2017","£5,499",1.46,"Manual","92,475 miles","Diesel","5 Door","2017 Renault CLIO Hatchback"
"Ford","Puma 1.0 EcoBoost Hybrid mHEV ST-Line X 5dr","2020","£14,999",1,"Manual","24,782 miles","Petrol","5 Door","2020 Ford Puma SUV"
"Skoda","Kodiaq 2.0 TDI 200 SE L Executive 4x4 5dr DSG [7 Seat]","2023","£32,250",2,"Automatic","9,036 miles","Diesel","5 Door","2023 Skoda Kodiaq SUV"
"Volvo","XC40 2.0 T4 Inscription Pro 5dr Geartronic","2020","£23,460",2,"Automatic","34,003 miles","Petrol","5 Door","2020 Volvo XC40 SUV"
"Honda","Civic 1.0 VTEC Turbo 126 SE 5dr","2022","£15,450",1,"Manual","7,066 miles","Petrol","5 Door","2022 Honda Civic Hatchback"
"Audi","A3 35 TFSI Sport 5dr S Tronic","2024","£24,990",1.5,"Automatic","9,238 miles","Petrol","5 Door","2024 Audi A3 Hatchback"
"Peugeot","3008 1.5 BlueHDi GT 5dr EAT8","2021","£18,947",1.5,"Automatic","24,269 miles","Diesel","5 Door","2021 Peugeot 3008 SUV"
"Citroen","C1 1.0 VTi 72 Shine 5dr","2021","£9,495",1,"Manual","20,000 miles","Petrol","5 Door","2021 Citroen C1 Hatchback"
"Audi","A1 25 TFSI S Line 5dr","2021","£18,350",1,"Manual","7,167 miles","Petrol","5 Door","2021 Audi A1 Hatchback"
"Kia","Niro 1.6 GDi Hybrid 4 5dr DCT","2019","£17,999",1.6,"Automatic","15,200 miles","-","5 Door","2019 Kia Niro SUV"
"Vauxhall","Corsa 1.2 Turbo SRi 5dr","2021","£12,190",1.2,"Manual","16,193 miles","Petrol","5 Door","2021 Vauxhall Corsa Hatchback"
"Skoda","Octavia 1.4 TSI iV SE Technology DSG 5dr","2023","£19,497",1.4,"Automatic","10,568 miles","-","5 Door","2023 Skoda Octavia Hatchback"
"BMW","3 SERIES 3.0 335d M Sport Touring 5dr Diesel Auto xDrive Euro 6 (s/s) (313 ps)","2014","£16,995",2.99,"Automatic","60,000 miles","Diesel","5 Door","2014 BMW 3 SERIES Estate"
"Mazda","2 1.5 Skyactiv G GT Sport 5dr Auto","2022","£14,995",1.5,"Automatic","31,477 miles","Petrol","5 Door","2022 Mazda 2 Hatchback"
"Mercedes","-Benz GLA GLA 200d AMG Line 5dr","2016","£13,375",2.1,"Manual","37,097 miles","Diesel","5 Door","2016 Mercedes-Benz GLA SUV"
"Fiat","500 1.0 Mild Hybrid Launch Edition 3dr","2021","£10,495",1,"Manual","15,896 miles","Petrol","3 Door","2021 Fiat 500 Hatchback"
"Audi","Q2 35 TFSI Sport 5dr S Tronic","2021","£17,390",1.5,"Automatic","55,558 miles","Petrol","5 Door","2021 Audi Q2 SUV"
"Volkswagen","Golf 1.5 TSI 150 R-Line 5dr","2022","£18,601",1.5,"Manual","38,178 miles","Petrol","5 Door","2022 Volkswagen Golf Hatchback"
"Seat","Cupra Leon 1.4 eHybrid First Edition 5dr DSG","2020","£21,049",1.4,"Automatic","22,926 miles","-","5 Door","2020 Seat Cupra Leon Estate"
"Audi","A3 35 TFSI S Line 5dr S Tronic","2018","£17,540",1.5,"Automatic","30,613 miles","Petrol","5 Door","2018 Audi A3 Hatchback"
"Volvo","XC40 2.0 B3P Plus Dark 5dr Auto","2023","£30,950",2,"Automatic","1,282 miles","-","5 Door","2023 Volvo XC40 SUV"
"Ford","EcoSport 1.0 EcoBoost 125 ST-Line 5dr","2021","£12,000",1,"Manual","34,431 miles","Petrol","5 Door","2021 Ford EcoSport SUV"
"Audi","A3 45 TFSI e S Line Competition 5dr S Tronic","2024","£29,750",1.4,"Automatic","3,000 miles","-","5 Door","2024 Audi A3 Hatchback"
"Honda","HR-V 1.5 eHEV Advance 5dr CVT","2022","£23,179",1.5,"Automatic","17,484 miles","-","5 Door","2022 Honda HR-V SUV"
"Nissan","Juke 1.0 DiG-T 114 Tekna 5dr DCT","2021","£16,477",1,"Automatic","16,239 miles","Petrol","5 Door","2021 Nissan Juke SUV"
"Land","Rover Range Rover Sport 2.0 P400e HSE Dynamic Black 5dr Auto","2022","£46,840",2,"Automatic","24,465 miles","-","5 Door","2022 Land Rover Range Rover Sport SUV"
"Volkswagen","Arteon 2.0 TDI SCR 190 R-Line 5dr DSG","2019","£18,950",2,"Automatic","54,278 miles","Diesel","5 Door","2019 Volkswagen Arteon Hatchback"
"Jaguar","I-Pace 294kW EV400 HSE Black 90kWh 5dr Auto 11kW Charger","2022","£28,030",NA,"Automatic","23,863 miles","-","5 Door","2022 Jaguar I-Pace SUV"
"Mazda","CX-5 2.0 Sport Nav+ 5dr Auto","2019","£17,278",2,"Automatic","33,553 miles","Petrol","5 Door","2019 Mazda CX-5 SUV"
"Audi","Q3 35 TFSI S Line 5dr S Tronic [Leather]","2024","£39,000",1.5,"Automatic","6,000 miles","Petrol","5 Door","2024 Audi Q3 SUV"
"Ford","C-MAX 1.5 TDCi Titanium X 5dr","2018","£9,680",1.5,"Manual","72,869 miles","Diesel","5 Door","2018 Ford C-MAX MPV"
"Ford","FOCUS 1.0T EcoBoost ST-Line Vignale Hatchback 5dr Petrol Manual Euro 6 (s/s) (125 ps)","2023","£18,499",1,"Manual","15,243 miles","Petrol","5 Door","2023 Ford FOCUS Hatchback"
"Audi","Q7 55 TFSI Quattro Black Edition 5dr Tiptronic","2024","£53,150",3,"Automatic","20,121 miles","Petrol","5 Door","2024 Audi Q7 SUV"
"Mercedes","-Benz C-Class Coupe C200 AMG Line 2dr 9G-Tronic","2018","£17,807",1.5,"Automatic","31,870 miles","Petrol","2 Door","2018 Mercedes-Benz C-Class Coupe Coupe"
"Cupra","Formentor 2.0 TSI 245 VZ2 5dr DSG","2022","£25,890",2,"Automatic","23,988 miles","Petrol","5 Door","2022 Cupra Formentor SUV"
"Mercedes","-Benz EQC EQC 400 80kWh AMG Line (Premium) SUV 5dr Electric Auto 4MATIC (408 ps)","2021","£33,108",NA,"Automatic","29,600 miles","-","5 Door","2021 Mercedes-Benz EQC"
"Seat","Ateca 1.5 TSI EVO Xperience 5dr","2021","£17,420",1.5,"Manual","32,468 miles","Petrol","5 Door","2021 Seat Ateca SUV"
"Vauxhall","Corsa 1.2 Turbo SRi 5dr","2020","£9,995",1.2,"Manual","43,871 miles","Petrol","5 Door","2020 Vauxhall Corsa Hatchback"
"Volkswagen","Polo 1.0 TSI R-Line 5dr","2022","£16,489",1,"Manual","39,562 miles","Petrol","5 Door","2022 Volkswagen Polo Hatchback"
"Audi","A1 30 TFSI 110 S Line 5dr S Tronic","2023","£22,642",1,"Automatic","11,326 miles","Petrol","5 Door","2023 Audi A1 Hatchback"
"Honda","Jazz 1.5 i-MMD Hybrid EX 5dr eCVT","2023","£20,266",1.5,"Automatic","6,520 miles","-","5 Door","2023 Honda Jazz Hatchback"
"Audi","A5 Sportback 35 TDI S Line 5dr S Tronic","2021","£23,180",2,"Automatic","40,000 miles","Diesel","5 Door","2021 Audi A5 Sportback Hatchback"
"Jaguar","I-Pace 294kW EV400 SE 90kWh 5dr Auto [11kW Charger]","2024","£34,990",NA,"Automatic","8,707 miles","-","5 Door","2024 Jaguar I-Pace SUV"
"Mini","Hatchback 2.0 Cooper S Classic II 3dr Auto","2020","£17,396",2,"Automatic","16,547 miles","Petrol","3 Door","2020 Mini Hatchback Hatchback"
"BMW","X1 xDrive 23d MHT M Sport Premier 5dr Step Auto","2022","£33,197",2,"Automatic","17,691 miles","Diesel","5 Door","2022 BMW X1 SUV"
"Volvo","XC40 2.0 B4P Inscription Pro 5dr Auto [7 speed]","2021","£20,795",2,"Automatic","72,000 miles","-","5 Door","2021 Volvo XC40 SUV"
"Honda","Jazz 1.5 i-MMD Hybrid EX 5dr eCVT","2022","£18,741",1.5,"Automatic","15,362 miles","-","5 Door","2022 Honda Jazz Hatchback"
"BMW","5 SERIES 2.0 530e 9.2kWh M Sport Saloon 4dr Petrol Plug-in Hybrid Auto Euro 6 (s/s) (252 ps)","2020","£20,990",2,"Automatic","29,600 miles","-","4 Door","2020 BMW 5 SERIES Saloon"
"Toyota","Corolla 1.8 Hybrid GR Sport 5dr CVT","2023","£21,814",1.8,"Automatic","17,178 miles","-","5 Door","2023 Toyota Corolla Hatchback"
"Toyota","Yaris 1.5 VVT-i Y20 5dr [Bi-tone]","2020","£11,899",1.5,"Manual","43,207 miles","Petrol","5 Door","2020 Toyota Yaris Hatchback"
"Vauxhall","Corsa 1.2 Elite Edition 5dr","2022","£12,649",1.2,"Manual","19,418 miles","Petrol","5 Door","2022 Vauxhall Corsa Hatchback"
"Mazda","CX-30 2.0 e-Skyactiv G MHEV SE-L 5dr","2022","£14,499",2,"Manual","31,423 miles","Petrol","5 Door","2022 Mazda CX-30 SUV"
"Renault","Master MM35dCi 135 Business Medium Roof Van","2020","£13,194",2.3,"Manual","69,000 miles","Diesel","-","2020 Renault Master Van"
"Audi","A3 35 TFSI S Line 5dr S Tronic","2024","£27,619",1.5,"Automatic","9,539 miles","Petrol","5 Door","2024 Audi A3 Hatchback"
"Vauxhall","Mokka 1.2 Turbo SRi Premium 5dr","2022","£13,697",1.2,"Manual","55,804 miles","Petrol","5 Door","2022 Vauxhall Mokka SUV"
"Jaguar","I-PACE 400 90kWh Black SUV 5dr Electric Auto 4WD (400 ps)","2021","£21,999",NA,"Automatic","40,383 miles","-","5 Door","2021 Jaguar I-PACE"
"Citroen","C3 Aircross 1.2 PureTech 110 Flair 5dr [6 speed]","2019","£10,290",1.2,"Manual","36,363 miles","Petrol","5 Door","2019 Citroen C3 Aircross SUV"
"Mercedes","-Benz GLA 1.6 GLA200 Sport (Executive) SUV 5dr Petrol Manual Euro 6 (s/s) (156 ps)","2018","£14,695",1.59,"Manual","51,000 miles","Petrol","5 Door","2018 Mercedes-Benz GLA"
"Peugeot","308 1.2 PureTech GT 5dr EAT8","2022","£20,132",1.2,"Automatic","5,800 miles","Petrol","5 Door","2022 Peugeot 308 Hatchback"
"Volkswagen","Tiguan Allspace 1.5 TSI Life 5dr","2022","£24,083",1.5,"Manual","14,053 miles","Petrol","5 Door","2022 Volkswagen Tiguan Allspace SUV"
"Renault","KADJAR 1.3 TCe S Edition SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps)","2019","£9,999",1.33,"Manual","54,389 miles","Petrol","5 Door","2019 Renault KADJAR"
"BMW","2 Series Gran Coupe 218i [136] M Sport 4dr DCT","2023","£23,495",1.5,"Automatic","17,749 miles","Petrol","4 Door","2023 BMW 2 Series Gran Coupe Coupe"
"Volkswagen","Golf 1.5 TSI 150 R-Line 5dr","2024","£22,849",1.5,"Manual","9,495 miles","Petrol","5 Door","2024 Volkswagen Golf Hatchback"
"Jaguar","F-Pace 2.0d Portfolio 5dr Auto AWD","2019","£22,420",2,"Automatic","38,000 miles","Diesel","5 Door","2019 Jaguar F-Pace SUV"
"Vauxhall","Corsa 1.2 Turbo GS Line 5dr","2022","£15,079",1.2,"Manual","5,944 miles","Petrol","5 Door","2022 Vauxhall Corsa Hatchback"
"Ford","Fiesta 1.0 EcoBoost Titanium X 5dr","2023","£16,098",1,"Manual","10,098 miles","Petrol","5 Door","2023 Ford Fiesta Hatchback"
"Ford","FOCUS 2.0 ST-2 5d 247 BHP","2013","£10,990",2,"Manual","74,106 miles","Petrol","5 Door","2013 Ford FOCUS Hatchback"
"Vauxhall","Corsa 1.2 SE 5dr","2021","£11,295",1.2,"Manual","9,198 miles","Petrol","5 Door","2021 Vauxhall Corsa Hatchback"
"Hyundai","KONA 64kWh Premium 5dr  Auto (APPLE CAR PLAY)","2021","£14,988",NA,"Automatic","32,733 miles","-","5 Door","2021 Hyundai KONA"
"Ford","C-MAX 1.5 TDCi Titanium MPV 5dr Diesel Manual Euro 6 (s/s) (120 ps)","2015","£7,399",1.5,"Manual","58,594 miles","Diesel","5 Door","2015 Ford C-MAX MPV"
"Seat","ALHAMBRA 2.0 TDI Ecomotive SE MPV 5dr Diesel Manual Euro 6 (s/s) (150 ps)","2017","£13,990",1.97,"Manual","80,581 miles","Diesel","5 Door","2017 Seat ALHAMBRA MPV"
"Volkswagen","Golf 2.0 TDI 184 GTD 5dr","2017","£16,420",2,"Manual","51,000 miles","Diesel","5 Door","2017 Volkswagen Golf Hatchback"
"Nissan","Qashqai 1.3 DiG-T MH N-Connecta 5dr","2021","£16,549",1.3,"Manual","25,854 miles","-","5 Door","2021 Nissan Qashqai SUV"
"Nissan","Qashqai 1.3 DiG-T MH 158 Acenta Premium 5dr Xtronic","2021","£16,000",1.3,"Automatic","46,401 miles","-","5 Door","2021 Nissan Qashqai SUV"
"Volkswagen","e-Golf 99kW e-Golf 35kWh 5dr Auto","2019","£12,495",1,"Automatic","11,289 miles","-","5 Door","2019 Volkswagen e-Golf Hatchback"
"Vauxhall","Grandland X 1.2 Turbo SE 5dr","2020","£12,490",1.2,"Manual","24,592 miles","Petrol","5 Door","2020 Vauxhall Grandland X SUV"
"Audi","A1 30 TFSI 110 Sport 5dr","2021","£18,750",1,"Manual","9,148 miles","Petrol","5 Door","2021 Audi A1 Hatchback"
"Volvo","XC90 2.0 B5P Plus Dark 5dr AWD Geartronic","2024","£59,384",2,"Automatic","2,428 miles","-","5 Door","2024 Volvo XC90 SUV"
"Toyota","Aygo X 1.0 VVT-i Edge 5dr","2023","£13,379",1,"Manual","8,557 miles","Petrol","5 Door","2023 Toyota Aygo X Hatchback"
"Nissan","MICRA 1.0 IG Acenta Limited Edition Hatchback 5dr Petrol Manual Euro 6 (71 ps) 7-Inch Touchscreen, Bluetoo","2018","£9,180",1,"Manual","11,937 miles","Petrol","5 Door","2018 Nissan MICRA Hatchback"
"Nissan","Qashqai 1.5 E-Power N-Connecta 5dr Auto","2024","£23,962",1.5,"Automatic","11,308 miles","-","5 Door","2024 Nissan Qashqai SUV"
"Skoda","OCTAVIA 1.0 TSI e-TEC MHEV SE Technology Estate 5dr Petrol Hybrid DSG Euro 6 (s/s) (110 ps)","2021","£14,599",1,"Automatic","38,836 miles","-","5 Door","2021 Skoda OCTAVIA Estate"
"BMW","X5 xDrive50e M Sport 5dr Auto","2024","£68,746",3,"Automatic","2,973 miles","-","5 Door","2024 BMW X5 SUV"
"Audi","A1 35 TFSI S Line 5dr S Tronic","2022","£22,250",1.5,"Automatic","17,500 miles","Petrol","5 Door","2022 Audi A1 Hatchback"
"Toyota","C-HR 1.8 Hybrid Dynamic 5dr CVT","2018","£16,837",1.8,"Automatic","34,000 miles","-","5 Door","2018 Toyota C-HR SUV"
"Mazda","MX-5 1.5 [132] Sport 2dr","2022","£19,999",1.5,"Manual","10,095 miles","Petrol","2 Door","2022 Mazda MX-5 Convertible"
"Hyundai","Tucson 1.6 CRDi 48V MHD 136 N Line 5dr 2WD","2020","£16,340",1.6,"Manual","25,419 miles","-","5 Door","2020 Hyundai Tucson SUV"
"Audi","Q7 55 TFSI Quattro Black Edition 5dr Tiptronic","2023","£50,149",3,"Automatic","15,360 miles","Petrol","5 Door","2023 Audi Q7 SUV"
"Land","Rover Range Rover Sport 3.0 D250 HSE Silver 5dr Auto","2022","£42,200",3,"Automatic","19,198 miles","Diesel","5 Door","2022 Land Rover Range Rover Sport SUV"
"Volkswagen","Crafter 2.0 TDI 140PS Startline Business High Roof Van","2024","£31,295",2,"Manual","835 miles","Diesel","-","2024 Volkswagen Crafter Van"
"Renault","Clio 1.6 E-TECH full hybrid 145 Techno 5dr Auto","2023","£16,990",1.6,"Automatic","6,954 miles","-","5 Door","2023 Renault Clio Hatchback"
"Ford","Puma 1.0 EcoBoost Hybrid mHEV ST-Line X 5dr DCT","2023","£19,949",1,"Automatic","19,140 miles","Petrol","5 Door","2023 Ford Puma SUV"
"Ford","FOCUS 2.0 EcoBlue Vignale Hatchback 5dr Diesel Auto Euro 6 (s/s) (150 ps)","2019","£13,699",2,"Automatic","53,876 miles","Diesel","5 Door","2019 Ford FOCUS Hatchback"
"Ford","Fiesta 1.0 EcoBoost ST-Line X 5dr","2022","£15,999",1,"Manual","11,444 miles","Petrol","5 Door","2022 Ford Fiesta Hatchback"
"Mg","HS 1.5 T-GDI SE 5dr","2023","£14,500",1.5,"Manual","18,385 miles","Petrol","5 Door","2023 Mg HS SUV"
"Kia","SPORTAGE 1.6 GDi 1 SUV 5dr Petrol Manual Euro 6 (s/s) (130 bhp)","2019","£11,995",1.59,"Manual","37,000 miles","Petrol","5 Door","2019 Kia SPORTAGE SUV"
"Hyundai","i20 1.0T GDi Advance 5dr","2024","£15,349",1,"Manual","12,035 miles","Petrol","5 Door","2024 Hyundai i20 Hatchback"
"Volvo","XC60 2.0 T8 455 Recharge PHEV R DESIGN Pro 5dr AWD Auto","2022","£38,180",2,"Automatic","38,433 miles","-","5 Door","2022 Volvo XC60 SUV"
"Audi","A1 25 TFSI Technik 5dr","2022","£16,998",1,"Manual","21,417 miles","Petrol","5 Door","2022 Audi A1 Hatchback"
"Nissan","Juke 1.0 DiG-T 114 Tekna+ 5dr DCT","2022","£17,656",1,"Automatic","20,373 miles","Petrol","5 Door","2022 Nissan Juke SUV"
"Land","Rover Range Rover Sport 2.0 P400e HSE Dynamic Black 5dr Auto","2021","£35,920",2,"Automatic","51,440 miles","-","5 Door","2021 Land Rover Range Rover Sport SUV"
"Peugeot","208 1.2 PureTech 100 Allure Premium 5dr","2022","£15,109",1.2,"Manual","4,487 miles","Petrol","5 Door","2022 Peugeot 208 Hatchback"
"Nissan","Qashqai 1.3 DiG-T MH 158 N-Connecta 5dr Xtronic","2021","£20,775",1.3,"Automatic","7,576 miles","-","5 Door","2021 Nissan Qashqai SUV"
"Vauxhall","Mokka 1.2 Turbo 100 Elite Premium 5dr","2022","£16,500",1.2,"Manual","9,608 miles","Petrol","5 Door","2022 Vauxhall Mokka SUV"
"Mercedes","-Benz A-Class A250e AMG Line Executive 5dr Auto","2024","£29,090",1.3,"Automatic","3,449 miles","-","5 Door","2024 Mercedes-Benz A-Class Hatchback"
"Volkswagen","Golf 1.5 eTSI 150 R-Line 5dr DSG","2024","£26,170",1.5,"Automatic","12,663 miles","-","5 Door","2024 Volkswagen Golf Hatchback"
"Volkswagen","Golf 1.6 TDI SE [Nav] 5dr","2017","£9,690",1.6,"Manual","84,900 miles","Diesel","5 Door","2017 Volkswagen Golf Hatchback"
"Vauxhall","Mokka 1.2 Turbo Ultimate 5dr Auto","2023","£18,800",1.2,"Automatic","19,964 miles","Petrol","5 Door","2023 Vauxhall Mokka SUV"
"Audi","A6 40 TDI S Line 4dr S Tronic","2021","£22,750",2,"Automatic","60,163 miles","Diesel","4 Door","2021 Audi A6 Saloon"
"Skoda","Octavia 1.5 TSI SE Technology 5dr","2021","£12,750",1.5,"Manual","59,238 miles","Petrol","5 Door","2021 Skoda Octavia Hatchback"
"Cupra","Formentor 1.4 eHybrid 204 V2 5dr DSG","2024","£26,049",1.4,"Automatic","4,140 miles","-","5 Door","2024 Cupra Formentor SUV"
"Volkswagen","Polo 1.0 TSI 95 SE 5dr","2019","£11,499",1,"Manual","49,178 miles","Petrol","5 Door","2019 Volkswagen Polo Hatchback"
"Nissan","Juke 1.0 DiG-T 114 N-Connecta 5dr DCT","2024","£17,814",1,"Automatic","3,250 miles","Petrol","5 Door","2024 Nissan Juke SUV"
"Kia","SPORTAGE 1.6 T-GDi Launch Edition SUV 5dr Petrol Manual Euro 6 (s/s) (148 bhp)","2022","£21,999",1.6,"Manual","18,187 miles","Petrol","5 Door","2022 Kia SPORTAGE SUV"
"Skoda","Octavia 1.5 TSI 150 First Edition 5dr","2024","£24,350",1.5,"Manual","16 miles","Petrol","5 Door","2024 Skoda Octavia Hatchback"
